,USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,Year,Month,Day
13827,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,67.2,62.1,75.0,57.8,0.38,7.0,14.0,27.0,1,,0,2018,9,27
13828,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,61.2,57.2,64.0,56.6,0.82,4.9,11.1,17.1,1,,0,2018,9,28
13829,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,60.9,50.0,73.9,54.0,0.15,2.8,8.9,,0,,0,2018,9,29
13830,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,77.4,62.1,82.9,71.8,0.0,5.6,12.0,,0,,0,2018,9,3
13831,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,60.2,48.9,73.9,50.8,0.0,2.7,8.0,,0,,0,2018,9,30
13832,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,80.3,72.0,91.0,71.6,0.0,4.3,7.0,,0,,0,2018,9,4
13833,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,77.0,71.1,91.0,71.4,0.0,3.5,8.9,,0,,0,2018,9,5
13834,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,79.8,71.1,87.1,73.5,0.0,7.8,12.0,18.1,1,,0,2018,9,6
13835,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,72.2,70.0,87.1,67.8,0.0,2.6,6.0,,1,,0,2018,9,7
13836,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,67.7,61.0,75.0,61.9,0.0,3.0,7.0,,1,,0,2018,9,8
13837,725016,54790,BROOKHAVEN AIRPORT,NY,40.822,-72.869,61.4,59.0,71.1,54.4,0.0,3.7,6.0,,1,,0,2018,9,9
16760,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,5.5,-4.0,14.0,-1.0,0.0,9.2,18.1,27.0,0,5.9,1,2018,1,1
16761,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,29.1,18.0,45.0,22.0,0.0,6.4,14.0,,1,3.9,0,2018,1,10
16762,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,51.5,44.1,60.1,42.7,0.03,14.2,19.0,27.0,1,1.2,0,2018,1,11
16763,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,49.4,21.9,61.0,46.5,0.67,14.1,25.1,33.0,1,1.2,1,2018,1,12
16764,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,13.9,10.4,21.9,8.5,1.13,12.7,19.0,26.0,0,5.9,1,2018,1,13
16765,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,9.4,1.0,17.1,1.7,0.24,4.2,8.9,,0,5.1,1,2018,1,14
16766,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,11.6,1.0,21.9,3.6,0.0,6.2,9.9,,0,3.9,1,2018,1,15
16767,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,22.6,19.0,26.1,18.7,0.07,6.5,12.0,,0,5.9,1,2018,1,16
16768,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,14.9,10.9,27.0,11.4,0.07,13.6,20.0,28.0,0,9.1,1,2018,1,17
16769,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,17.8,10.9,23.0,11.9,0.07,17.7,22.9,34.0,0,7.1,1,2018,1,18
16770,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,27.9,14.0,34.0,17.3,0.11,16.8,22.9,32.1,0,7.1,0,2018,1,19
16771,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,14.1,-4.0,18.0,9.5,0.01,17.4,28.9,40.0,0,7.9,1,2018,1,2
16772,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,37.2,27.0,39.9,25.0,0.0,19.1,27.0,38.1,0,5.1,0,2018,1,20
16773,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,34.7,30.0,41.0,31.3,0.0,6.3,9.9,,1,2.0,0,2018,1,21
16774,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,40.1,30.0,48.0,39.6,0.0,2.9,8.9,,1,1.2,0,2018,1,22
16775,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,44.4,35.1,53.1,40.5,0.42,13.8,27.0,46.0,1,1.2,0,2018,1,23
16776,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,24.6,19.0,35.1,18.3,0.02,13.0,27.0,41.0,0,,1,2018,1,24
16777,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,20.3,16.0,28.0,11.8,0.0,5.4,11.1,,0,,1,2018,1,25
16778,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,31.9,16.0,46.0,20.4,0.0,7.0,9.9,,0,,0,2018,1,26
16779,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,45.4,41.0,48.0,29.4,0.0,14.7,20.0,28.0,1,,0,2018,1,27
16780,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,37.4,30.9,48.0,32.2,0.24,9.6,18.1,25.1,1,,0,2018,1,28
16781,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,30.6,27.0,42.1,24.5,0.0,8.3,15.9,21.0,0,,1,2018,1,29
16782,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,14.2,8.1,23.0,2.3,0.15,18.0,22.9,31.1,0,7.1,1,2018,1,3
16783,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,19.4,12.0,35.1,14.6,0.34,10.8,15.0,21.0,0,5.1,1,2018,1,30
16784,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,17.5,3.9,37.0,8.3,0.02,9.5,22.9,27.0,0,3.9,1,2018,1,31
16785,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,15.9,8.1,21.9,9.9,0.02,10.4,17.1,27.0,0,7.1,1,2018,1,4
16786,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,2.9,-0.9,18.0,-3.1,0.04,14.0,20.0,29.9,0,7.1,1,2018,1,5
16787,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,0.5,-2.9,3.9,-6.7,0.03,10.6,15.0,21.0,0,5.9,1,2018,1,6
16788,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,5.9,-5.1,23.0,-4.0,0.02,9.9,18.1,22.9,0,5.9,1,2018,1,7
16789,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,30.9,23.0,34.0,23.0,0.0,16.4,24.1,35.9,1,5.9,1,2018,1,8
16790,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,31.5,28.9,34.0,26.6,0.3,13.7,22.9,31.1,0,5.9,0,2018,1,9
16791,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,53.3,48.0,57.9,50.9,0.09,9.2,14.0,18.1,1,,0,2018,10,1
16792,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,73.7,66.9,82.9,64.1,0.0,7.8,15.0,21.0,0,,0,2018,10,10
16793,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,69.1,57.0,81.0,61.7,0.01,13.4,22.9,31.1,1,,0,2018,10,11
16794,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,48.8,45.0,57.0,37.1,0.0,11.7,17.1,24.1,0,,0,2018,10,12
16795,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,44.6,41.0,51.1,36.6,0.15,8.1,13.0,21.0,1,,0,2018,10,13
16796,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,48.3,39.9,60.1,37.8,0.14,5.8,9.9,,0,,0,2018,10,14
16797,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,50.8,41.0,60.1,46.1,0.0,8.6,20.0,32.1,1,,0,2018,10,15
16798,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,43.6,37.9,57.9,30.7,0.09,13.4,22.9,32.1,0,,0,2018,10,16
16799,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,47.8,37.0,53.1,34.1,0.0,14.1,19.0,28.0,1,,0,2018,10,17
16800,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,38.5,33.1,53.1,29.8,0.08,9.4,15.9,22.0,1,,1,2018,10,18
16801,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,48.3,33.1,57.0,37.3,0.03,13.9,20.0,32.1,0,,0,2018,10,19
16802,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,58.8,51.1,69.8,57.7,0.61,6.9,14.0,21.0,1,,0,2018,10,2
16803,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,49.8,43.0,57.0,41.8,0.16,13.6,31.1,42.0,1,,1,2018,10,20
16804,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,38.7,34.0,55.0,29.2,0.32,10.0,18.1,25.1,1,,1,2018,10,21
16805,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,42.6,34.0,51.1,32.7,0.0,9.5,15.9,22.9,1,,0,2018,10,22
16806,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,43.0,37.0,51.1,37.3,0.0,7.4,17.1,25.1,1,,0,2018,10,23
16807,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,40.4,37.0,51.1,32.4,0.05,9.8,15.0,19.0,0,,0,2018,10,24
16808,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,39.0,37.0,44.1,29.0,0.0,5.6,9.9,,0,,0,2018,10,25
16809,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,41.0,35.1,48.0,31.9,0.0,7.4,15.0,,0,,0,2018,10,26
16810,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,39.2,35.1,48.0,35.8,0.18,12.9,15.9,22.9,1,,0,2018,10,27
16811,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,38.3,36.0,42.1,37.0,0.38,6.1,13.0,,1,,0,2018,10,28
16812,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,41.9,36.0,46.0,38.2,0.18,8.2,15.9,24.1,1,,0,2018,10,29
16813,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,57.7,51.1,69.1,54.5,0.48,4.5,11.1,,1,,0,2018,10,3
16814,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,41.6,32.0,50.0,33.5,0.04,7.6,13.0,15.9,0,,0,2018,10,30
16815,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,50.7,32.0,57.9,46.9,0.12,9.0,15.9,27.0,1,,0,2018,10,31
16816,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,67.5,53.1,73.9,60.1,0.35,11.7,22.0,29.9,1,,0,2018,10,4
16817,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,50.6,45.0,57.0,42.7,0.1,7.4,13.0,18.1,0,,0,2018,10,5
16818,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,60.8,44.1,73.9,56.4,0.07,7.4,15.0,21.0,1,,0,2018,10,6
16819,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,62.2,51.1,73.9,61.5,0.67,6.7,11.1,,1,,0,2018,10,7
16820,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,61.8,53.1,82.0,57.5,0.02,7.9,13.0,,1,,0,2018,10,8
16821,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,75.5,69.1,82.9,66.4,0.01,10.1,15.9,22.9,1,,0,2018,10,9
16822,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,46.1,43.0,57.9,44.4,0.24,5.6,15.0,19.0,1,,0,2018,11,1
16823,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,33.3,27.0,42.1,24.3,0.57,15.7,27.0,35.0,1,,0,2018,11,10
16824,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,32.3,27.0,37.0,25.6,0.0,7.4,17.1,22.0,0,,1,2018,11,11
16825,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,34.8,34.0,35.1,30.0,0.01,2.3,6.0,,0,,0,2018,11,12
16826,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,44.5,41.0,46.9,43.5,1.52,8.8,15.0,19.0,1,,0,2018,11,2
16827,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,40.6,37.0,46.0,36.7,0.1,8.7,17.1,22.9,1,,0,2018,11,3
16828,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,40.3,30.0,48.9,32.1,0.06,6.8,12.0,15.9,0,,0,2018,11,4
16829,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,49.8,30.0,57.9,40.1,0.01,9.7,15.9,22.9,1,,0,2018,11,5
16830,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,52.6,44.1,62.1,46.3,0.24,14.4,28.9,40.0,1,,0,2018,11,6
16831,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,47.4,42.1,62.1,38.3,0.09,18.7,32.1,44.1,1,,0,2018,11,7
16832,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,40.4,39.0,50.0,28.5,0.03,11.5,15.9,22.9,0,,0,2018,11,8
16833,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,35.5,32.0,45.0,29.6,0.0,5.0,13.0,18.1,1,,1,2018,11,9
16834,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,37.2,27.0,39.9,27.7,0.01,14.5,20.0,28.0,0,1.2,1,2018,2,1
16835,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,28.2,25.0,30.2,26.5,0.41,4.5,11.1,,0,9.1,1,2018,2,10
16836,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,29.2,25.0,42.1,26.9,0.18,9.6,22.0,32.1,1,7.1,1,2018,2,11
16837,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,26.5,21.0,42.1,20.0,0.06,11.9,21.0,28.0,1,5.9,1,2018,2,12
16838,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,19.5,10.0,30.9,11.1,0.0,5.7,8.0,,0,5.1,1,2018,2,13
16839,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,34.2,26.1,41.0,26.4,0.0,10.7,20.0,32.1,0,3.1,0,2018,2,14
16840,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,42.1,24.1,48.9,40.4,0.0,11.1,22.0,31.1,1,2.0,0,2018,2,15
16841,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,37.7,26.1,48.9,34.4,0.3,7.9,15.9,21.0,1,,1,2018,2,16
16842,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,25.0,19.0,43.0,15.4,0.04,7.1,13.0,,0,,0,2018,2,17
16843,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,30.1,19.0,35.1,23.8,0.0,9.1,15.0,21.0,0,,1,2018,2,18
16844,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,39.4,28.0,54.0,31.6,0.0,9.4,17.1,22.0,1,,0,2018,2,19
16845,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,16.0,10.9,39.9,7.3,0.0,11.8,15.0,21.0,0,3.1,1,2018,2,2
16846,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,57.4,51.1,66.0,54.6,1.04,11.3,19.0,35.0,1,,0,2018,2,20
16847,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,53.1,37.0,68.0,45.9,0.37,10.7,18.1,27.0,1,,0,2018,2,21
16848,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,33.1,30.0,37.0,28.0,0.07,7.0,12.0,,0,,1,2018,2,22
16849,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,39.6,30.0,52.0,36.1,0.0,10.2,22.0,29.9,1,,0,2018,2,23
16850,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,39.0,34.0,52.0,34.8,0.24,8.4,15.0,20.0,1,,0,2018,2,24
16851,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,41.5,36.0,55.9,36.3,0.12,16.9,34.0,46.0,1,,0,2018,2,25
16852,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,36.1,33.1,39.9,29.5,0.01,13.0,17.1,25.1,0,,0,2018,2,26
16853,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,38.4,30.0,52.0,25.3,0.0,10.7,21.0,28.0,0,,0,2018,2,27
16854,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,45.7,30.0,59.0,28.4,0.0,10.4,22.0,34.0,1,,0,2018,2,28
16855,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,17.3,10.9,26.1,8.3,0.03,12.4,19.0,26.0,0,1.2,1,2018,2,3
16856,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,33.4,14.0,39.0,25.6,0.04,13.4,20.0,28.9,1,1.2,1,2018,2,4
16857,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,18.9,10.0,39.0,12.9,0.27,12.1,19.0,28.0,0,1.2,1,2018,2,5
16858,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,19.1,10.0,21.9,13.7,0.09,10.9,15.0,15.9,0,3.1,1,2018,2,6
16859,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,19.5,14.0,26.1,15.9,0.02,6.4,15.0,19.0,0,5.1,1,2018,2,7
16860,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,15.4,9.0,26.1,11.1,0.25,9.8,17.1,21.0,0,3.9,1,2018,2,8
16861,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,17.8,9.0,25.0,13.7,0.01,8.0,13.0,18.1,0,5.9,1,2018,2,9
16862,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,38.0,35.1,59.0,34.0,0.03,10.6,18.1,22.0,0,,1,2018,3,1
16863,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,29.8,25.0,33.1,21.7,0.02,10.8,14.0,18.1,0,3.1,1,2018,3,10
16864,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,27.8,21.0,33.1,21.3,0.0,7.6,9.9,,0,3.1,1,2018,3,11
16865,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,29.0,21.0,32.0,21.1,0.0,4.2,9.9,,0,3.1,1,2018,3,12
16866,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,28.2,24.8,32.0,23.0,0.08,7.4,12.0,18.1,0,3.9,1,2018,3,13
16867,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,28.6,25.0,32.0,25.3,0.12,11.6,18.1,28.9,0,5.9,1,2018,3,14
16868,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,29.3,23.0,37.0,22.3,0.1,9.6,19.0,26.0,0,3.9,1,2018,3,15
16869,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,26.0,21.0,37.0,18.0,0.14,12.4,18.1,25.1,0,5.1,1,2018,3,16
16870,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,27.2,19.9,35.1,18.6,0.01,10.7,15.0,22.0,0,3.9,0,2018,3,17
16871,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,28.4,19.9,37.9,15.7,0.0,9.1,18.1,24.1,0,3.1,0,2018,3,18
16872,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,28.2,19.9,37.9,15.7,0.0,7.5,12.0,,0,2.0,0,2018,3,19
16873,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,31.8,28.9,39.9,27.4,1.24,15.8,22.9,36.9,0,7.1,1,2018,3,2
16874,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,26.1,19.0,35.1,9.6,0.0,11.6,20.0,26.0,0,2.0,0,2018,3,20
16875,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,29.6,19.0,35.1,18.1,0.0,12.2,17.1,24.1,0,1.2,0,2018,3,21
16876,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,31.6,26.1,37.9,20.3,0.0,8.4,14.0,19.0,0,1.2,0,2018,3,22
16877,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,31.3,24.1,37.9,19.2,0.0,8.6,17.1,22.0,0,1.2,0,2018,3,23
16878,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,30.1,24.1,37.9,18.4,0.0,7.1,13.0,18.1,0,,0,2018,3,24
16879,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,29.0,21.0,39.0,15.5,0.0,8.7,13.0,19.0,0,,0,2018,3,25
16880,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,37.6,21.0,51.1,21.9,0.0,9.2,15.9,18.1,0,,0,2018,3,26
16881,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,41.1,28.0,51.1,27.7,0.0,10.3,15.0,,1,,0,2018,3,27
16882,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,42.2,37.9,46.0,40.1,0.22,6.5,15.0,,1,,0,2018,3,28
16883,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,44.8,37.9,50.0,43.4,0.05,3.9,9.9,,1,,0,2018,3,29
16884,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,30.7,25.0,35.1,21.2,0.02,10.0,15.0,,0,7.1,0,2018,3,3
16885,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,39.9,36.0,50.0,34.2,0.83,9.7,13.0,19.0,1,,0,2018,3,30
16886,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,37.5,28.0,50.0,26.0,0.01,8.9,19.0,27.0,1,,0,2018,3,31
16887,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,27.9,19.9,35.1,16.6,0.0,8.6,15.0,19.0,0,5.1,0,2018,3,4
16888,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,26.5,19.9,34.0,15.1,0.0,5.6,8.9,,0,5.1,0,2018,3,5
16889,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,29.0,19.9,36.0,21.3,0.0,7.6,14.0,,0,3.9,1,2018,3,6
16890,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,32.2,25.0,37.9,28.5,0.01,5.3,13.0,19.0,1,3.9,1,2018,3,7
16891,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,28.6,25.0,37.9,23.3,0.01,12.9,20.0,28.0,0,3.9,1,2018,3,8
16892,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,28.7,23.0,33.1,25.3,0.0,10.6,20.0,28.9,0,3.9,1,2018,3,9
16893,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,35.7,28.0,50.0,25.9,0.14,13.8,22.9,28.9,1,,1,2018,4,1
16894,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,33.2,24.1,39.9,26.9,0.01,6.7,14.0,20.0,0,,1,2018,4,10
16895,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,35.2,28.0,43.0,25.9,,9.8,20.0,28.0,1,,0,2018,4,11
16896,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,43.2,28.9,59.0,37.4,0.0,8.1,18.1,29.9,1,,0,2018,4,12
16897,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,44.5,30.9,59.0,38.4,0.2,8.1,15.0,18.1,0,,0,2018,4,13
16898,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,36.7,28.0,51.1,32.9,0.0,17.1,28.0,34.0,1,,1,2018,4,14
16899,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,31.2,28.0,39.9,29.2,0.51,16.8,21.0,34.0,1,,1,2018,4,15
16900,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,37.7,28.9,42.1,36.9,1.07,12.8,20.0,29.9,1,1.2,1,2018,4,16
16901,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,32.3,30.0,42.1,28.3,0.61,13.9,20.0,26.0,0,1.2,1,2018,4,17
16902,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,34.1,30.0,37.0,28.4,0.02,13.8,19.0,26.0,1,1.2,1,2018,4,18
16903,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,34.1,32.0,37.9,28.2,0.04,9.4,17.1,24.1,0,,1,2018,4,19
16904,725280,14733,BUFFALO NIAGARA INTERNATIONAL AP,NY,42.941,-78.736,33.0,27.0,43.0,20.9,0.03,7.6,15.9,22.0,0,,0,2018,4,2
